name,created_at,updated_at,midpoint_fom_20220315,baseline_fom_20220315,skylab_uuid
1651595229_shape_20220503_15.54.30_5c6b,2022-05-03T16:29:50.440848,2022-05-25T18:54:49.271041,-9.869965065969648,-11.093269964864529,4c5b61af-e98c-45cc-8059-bf73a7e60532
1651494768_shape_20220502_12.01.31_5c6b,2022-05-02T12:35:25.702416,2022-05-25T18:54:54.293337,-9.476010962381176,-9.66609359066167,4c5bf683-f461-41cd-86f5-5a8a2ba15da6
1651229531_shape_20220429_10.21.37_5c6b,2022-04-29T10:54:41.924828,2022-05-25T18:55:02.917847,-14.923535622920298,-15.23672953005799,4ce338c3-7045-4c26-b247-7049e8c9645e
1649916798_shape_20220414_05.40.36_5c6b,2022-04-14T06:15:37.745001,2022-05-25T18:55:07.801056,-12.195624531296573,-12.473091551360023,4cea9bd0-ef51-4aac-97e2-3b0ad8c4d139
1651921566_shape_20220507_10.37.12_5c6b,2022-05-07T11:08:52.627037,2022-05-25T18:55:13.475061,-9.814454186960578,-7.233305931845923,4ceb7aaa-54b6-45c9-8205-88cae1a392c8
1643106933_shape_20220125_09.57.06_5c6b,2022-01-25T10:39:23.349423,2022-05-25T18:55:19.489972,-30.27060658542424,-6.967922845933069,4d478237-e22a-47c9-b09d-248d3ae7ca2b
1643298796_shape_20220127_15.13.28_5c6b,2022-01-27T15:58:11.371036,2022-05-25T18:55:24.829297,-174.11602399017644,-162.73305182232198,4d4aca43-9e96-4b41-8bea-c8969e808844
1651157214_shape_20220428_14.12.34_5c6b,2022-04-28T14:49:22.988224,2022-05-25T18:55:29.758773,-10.567810556469444,-9.165230424619251,4d64bf83-ffe4-457c-8968-1d73e8f661ec
1648015248_shape_20220323_03.49.59_5c6b,2022-03-23T06:04:38.129437,2022-05-25T18:55:35.224395,-22.412745738071656,-2.663614045033481,4e9c638b-ab9c-4b6a-a276-abe3984a4be4
1649860630_shape_20220413_14.05.26_5c6b,2022-04-13T14:39:29.569551,2022-05-25T18:55:40.768401,-11.962066955509195,-13.349686130182441,4eb729c7-b207-436f-8031-1245ea2ffbf2
1649887337_shape_20220413_21.31.22_5c6b,2022-04-13T22:04:40.320010,2022-05-25T18:55:46.084042,-11.25846332486562,-10.457892479940774,4ed26bf4-db50-47d8-a370-aeb0479f05f3
1649910209_shape_20220414_03.51.56_5c6b,2022-04-14T04:25:46.235233,2022-05-25T18:55:51.351254,-12.203919643733828,-13.482779690973542,4eeca104-93c6-4c4e-94ad-e74ab5b3b0bf
1649330808_shape_20220407_10.54.59_5c6b,2022-04-07T11:29:07.855789,2022-05-25T18:55:56.663507,-8.79756619296443,-9.729996409902116,4f2a80bd-4b51-40dd-b3f0-e17e9b675510
1650191612_shape_20220417_10.02.09_5c6b,2022-04-17T10:35:50.547310,2022-05-25T18:56:02.042481,-11.856822750648613,-12.053704142263328,4f9864e5-9cb8-4eee-a9d3-ed9079513283
1650207298_shape_20220417_14.24.22_5c6b,2022-04-17T14:57:15.510377,2022-05-25T18:56:07.289987,-14.073119598140947,-11.830663248964802,4fce6326-4cdf-4a45-a9ce-6014343ccd51
1651627717_shape_20220504_00.57.29_5c6b,2022-05-04T01:31:16.425989,2022-05-25T18:56:12.376052,-9.64598601914724,-9.379642528430256,5031a9a0-0c38-4523-918b-85ec5d5992af
1648182525_shape_20220325_03.39.26_5c6b,2022-03-25T04:32:32.734148,2022-05-25T18:56:17.140625,-22.84245919211397,-3.584117745658579,5065aff7-a935-436b-8a4a-61a290c906f9
1652075632_shape_20220509_05.22.27_5c6b,2022-05-09T05:56:41.096458,2022-05-25T18:56:22.222935,-12.978473597759788,-12.84731872254027,506f07c1-3662-40d3-86eb-1a28ed225a7b
1651264230_shape_20220429_20.01.02_5c6b,2022-04-29T20:33:02.031518,2022-05-25T18:56:27.860214,-12.183149801517336,-11.729176582401076,509b1493-0217-478d-b327-4741b701d94e
1648061186_shape_20220323_17.43.49_5c6b,2022-03-23T18:50:26.278068,2022-05-25T18:56:33.518839,-29.814051085119065,-21.601594612689595,509b3138-da00-4773-8d06-3f9d691b5b85
1645777132_shape_20220225_07.51.13_5c6b,2022-02-25T08:21:16.382664,2022-05-25T18:56:39.076111,-27.854887884879425,-1.8999977198823692,513e01db-0566-4328-9b1a-7f3e4c1cc825
1648231964_shape_20220325_17.21.44_5c6b,2022-03-25T18:16:44.011526,2022-05-25T18:56:44.637362,-21.845033589076117,-10.621863607230164,51405a69-8121-4142-8612-04cba47d41c3
1643093126_shape_20220125_06.04.22_5c6b,2022-01-25T06:49:11.705635,2022-05-25T18:56:49.662026,-211.18303664196574,-203.71027383970107,519fd7d0-3b76-49f2-8c23-69c20ff8b1ec
1649659401_shape_20220411_06.13.38_5c6b,2022-04-11T06:45:40.830100,2022-05-25T18:56:54.852836,-8.884301697010729,-9.613256315281152,520fba1d-2b9e-40ad-bd95-da2ceb56fc3b
1648395681_shape_20220327_14.35.56_5c6b,2022-03-27T15:45:16.515157,2022-05-25T18:56:59.799337,-28.194466173659897,-14.578972990831527,5235cfc0-3987-45b4-b644-8ac3b7f4c6a6
1648295892_shape_20220326_11.17.31_5c6b,2022-03-26T12:02:04.323600,2022-05-25T18:57:05.407063,-21.813904279596123,-6.538148793548856,52763b0a-c4f7-41cf-9bc3-1eaf7d78241a
1647499560_shape_20220317_04.14.57_5c6b,2022-03-17T06:49:50.279602,2022-05-25T18:57:10.895297,-25.96731797810909,-16.34459020729491,527c9fd0-ebf8-4e82-a0c8-9a75db2772cf
1647952788_shape_20220322_11.36.46_5c6b,2022-03-22T12:43:47.886971,2022-05-25T18:57:15.781540,-70.30042008038846,-56.10234021142833,534d99be-a135-43e2-b581-3eb5603c6347
1651475362_shape_20220502_06.36.23_5c6b,2022-05-02T07:12:01.386821,2022-05-25T18:57:20.619414,-9.178911809623333,-10.325297261153967,5370988d-acf0-4e9c-881e-11c4f7f8dfcf
1651601757_shape_20220503_17.45.20_5c6b,2022-05-03T18:18:36.529191,2022-05-25T18:57:25.641759,-12.864336659042154,-14.02939449296756,538d7a83-fb52-49d9-b40d-cf8adb2d47de
1647545337_shape_20220317_18.30.06_5c6b,2022-03-17T19:32:56.952992,2022-05-25T18:57:30.538741,-17.114117665534042,-13.25937416914452,53d59a07-9891-45ce-ba09-4cc5658a940a
1651478644_shape_20220502_07.31.26_5c6b,2022-05-02T08:06:49.798242,2022-05-25T18:57:35.702425,-10.58195106200414,-11.375742366225532,53da29b9-fc28-490c-8648-21e6a77ec823
1651010307_shape_20220426_21.26.21_5c6b,2022-04-26T22:00:49.294600,2022-05-25T18:57:40.924612,-11.998477875942182,-12.087933876680616,53f0f2c1-d664-41d2-b7ab-e07e13c651d3
1651943734_shape_20220507_16.41.33_5c6b,2022-05-07T17:18:20.145789,2022-05-25T18:57:46.182595,-10.113931535156137,-10.839739467788009,541e0598-7a69-4b12-bc43-e2dc3cb67ca2
1643319985_shape_20220127_21.06.36_5c6b,2022-01-27T21:50:24.756094,2022-05-25T18:57:51.105067,-68.47875775238325,-59.8736700179416,5482bfc3-09dd-43b0-ad6e-2269ff9e52dd
1643834260_shape_20220202_19.57.42_5c6b,2022-02-02T20:42:04.194570,2022-05-25T18:57:56.236883,-94.4380470634116,-83.35558532333056,554f6176-b1c3-4524-aeb8-82813b2a4077
1647614579_shape_20220318_13.40.54_5c6b,2022-03-18T14:46:49.741556,2022-05-25T18:58:01.692113,-50.04651504939175,-41.900889549980285,55d9687c-5113-432f-ad6d-02e4e4d5e6d2
1649776159_shape_20220412_14.38.27_5c6b,2022-04-12T15:11:43.616689,2022-05-25T18:58:07.033190,-19.190961589314938,-16.1114951750322,56ebed74-3876-44a2-8069-940ef091a747
1648004954_shape_20220323_01.56.53_5c6b,2022-03-23T03:13:10.892359,2022-05-25T18:58:12.177248,-12.898432181781782,-4.820100170904547,570173ca-1547-4e60-af33-1db472335a2b
1647896148_shape_20220321_18.47.16_5c6b,2022-03-21T20:59:32.563547,2022-05-25T18:58:17.869607,-21.928621365718275,-2.781358253689324,576ac57a-4f72-46c5-98b8-e4693fe941cb
1643326732_shape_20220127_23.02.29_5c6b,2022-01-27T23:42:45.399933,2022-05-25T18:58:22.979093,-71.58994528311045,-59.43484205821453,5784e7ea-ffae-4cce-87a2-4c35e064f153
1651501181_shape_20220502_13.48.35_5c6b,2022-05-02T14:22:26.040917,2022-05-25T18:58:28.176220,-12.295407878375151,-13.329384667491363,57bcc636-a4cc-42d7-b782-9687fd0e4e99
1649324021_shape_20220407_08.58.23_5c6b,2022-04-07T09:36:01.127933,2022-05-25T18:58:33.433464,-5.899285974340652,-6.059668608188715,58573bd3-2318-4849-b3ed-e74ce301de85
1651491553_shape_20220502_11.09.54_5c6b,2022-05-02T11:41:48.581666,2022-05-25T18:58:38.702780,-22.528352759301942,-17.53026619595667,58751333-9877-480b-bc92-e530a016bcfe
1643715827_shape_20220201_11.06.53_5c6b,2022-02-01T11:47:57.006675,2022-05-25T18:58:43.897061,-59.974173959750416,-51.77385059032669,587895be-a61b-47df-becf-1593d942f3a3
1650160316_shape_20220417_01.13.27_5c6b,2022-04-17T01:54:18.525476,2022-05-25T18:58:49.381561,-6.577521694257413,-2.3773187665810873,589426aa-ca30-4d30-9c63-f091d1a75669
1643075350_shape_20220116_11.07.54_5c6b,2022-01-25T01:51:31.652534,2022-05-25T18:58:54.872770,-115.92301725014798,-107.46276782280249,58a09a36-f4a7-4959-bc08-b39da89fd3bb
1643161458_shape_20220126_01.04.33_5c6b,2022-01-26T01:48:08.337496,2022-05-25T18:58:59.709307,-31.998967337599563,-22.13245112558097,58de8afa-5e16-485d-b986-378add115b81
1649350447_shape_20220407_16.22.40_5c6b,2022-04-07T16:56:31.873704,2022-05-25T18:59:05.323330,-5.456463323367304,-1.0881529988476086,58e8da0f-ea33-4dfc-969f-08ea7266925c
1649857448_shape_20220413_13.09.16_5c6b,2022-04-13T13:46:31.860941,2022-05-25T18:59:11.548442,-10.295770156095557,-9.437095726443182,593a35d5-4608-447f-aa7d-5f52e2226f0c
1650978755_shape_20220426_12.36.17_5c6b,2022-04-26T13:14:56.784545,2022-05-25T18:59:16.905592,-7.048888083627491,-4.064610658227295,5973613e-9232-4340-ba31-5aefa4e8413c
1651290147_shape_20220430_03.11.04_5c6b,2022-04-30T03:44:59.143241,2022-05-25T18:59:21.847886,-11.76524964831061,-12.120981087457272,59b599d4-a06a-412a-b34e-f0468a67d0ac
1651442492_shape_20220501_21.27.25_5c6b,2022-05-01T22:04:07.546721,2022-05-25T18:59:29.501075,-10.498968257063455,-11.030333188383084,5a0ae1b6-da83-4e7e-955f-81e0a8bbdf37
1648237586_shape_20220325_18.54.34_5c6b,2022-03-25T19:50:18.445869,2022-05-25T18:59:34.682300,-19.158772791352856,-10.249448211225479,5a2a4826-4fc8-4e05-bd97-0c8e30a6645a
1651043532_shape_20220427_06.40.21_5c6b,2022-04-27T07:14:38.149151,2022-05-25T18:59:40.632811,-8.149002688177102,0.22562234994307043,5a884651-6441-403f-b2d9-488e586fbaa3
1649439516_shape_20220408_17.05.57_5c6b,2022-04-08T17:40:54.035084,2022-05-25T18:59:46.549180,-6.737861100291217,-7.573964038295842,5ac24678-4ecf-42f2-9cc0-cc705e4a450c
1649250824_shape_20220406_12.43.15_5c6b,2022-04-06T13:16:05.853602,2022-05-25T18:59:52.064175,-7.235573710751689,-5.835269400969065,5b2e550d-496c-4188-8dc0-bf7c108e186c
1643799412_shape_20220202_10.16.42_5c6b,2022-02-02T11:01:09.994003,2022-05-25T18:59:57.094942,-60.826038991519304,-52.97013945324472,5b37a0b9-fc4f-4f8b-a6c3-6124991a4a0e
1646138926_shape_20220301_12.21.17_5c6b,2022-03-01T12:51:26.123729,2022-05-25T19:00:02.604309,-29.14987285347501,-2.913418840843134,5be50b75-3e9e-49f4-b583-745793c0046f
1643250124_shape_20220127_01.45.18_5c6b,2022-01-27T02:25:58.888895,2022-05-25T19:00:08.057717,-77.12780953137356,-67.39023649321956,5c778981-e47e-42db-ac03-22d131b8937b
1650098598_shape_20220416_08.12.20_5c6b,2022-04-16T08:45:36.186791,2022-05-25T19:00:13.561390,-9.402556662595659,-9.64060722288923,5c804d1c-2521-4565-962e-08f8fd8e5631
1644990186_shape_20220216_04.48.41_5c6b,2022-02-16T05:45:33.747879,2022-05-25T19:00:18.930873,-15.691576120379898,-9.448615071388584,5c978946-717e-4155-94ed-d0dc4b056463
1649907000_shape_20220414_02.59.26_5c6b,2022-04-14T03:32:20.880002,2022-05-25T19:00:24.245086,-13.020413773518367,-9.455244343576457,5cb12e7a-4909-4c81-892d-d12c9051a095
1650118595_shape_20220416_13.45.08_5c6b,2022-04-16T14:18:56.186668,2022-05-25T19:00:29.764280,-13.7882791867453,-14.796048995083686,5cbdf0fe-a365-4021-8061-d3cb1d0f77c3
1647928006_shape_20220322_04.58.24_5c6b,2022-03-22T05:50:40.134230,2022-05-25T19:00:34.569342,-32.81425343097306,-16.428633165378358,5ccd7ab6-a3d0-4a8f-8fce-9e9643cad494
1650134291_shape_20220416_18.08.13_5c6b,2022-04-16T18:40:32.450906,2022-05-25T19:00:40.637968,-18.194452725857204,-14.496782519762526,5d829ff3-c2bf-4564-9126-8ee8c83df1cf
1649264230_shape_20220406_16.17.21_5c6b,2022-04-06T16:59:32.746919,2022-05-25T19:00:45.876189,-26.772495931673998,-17.283467425091732,5d86cfdf-1791-4bc9-9720-df788e8b381c
1646088597_shape_20220228_22.04.01_5c6b,2022-02-28T22:52:23.014187,2022-05-25T19:00:51.351890,-27.475447863210025,-2.246598631797923,5daa981a-e356-4446-aeee-2acfb819e465
1647488312_shape_20220317_00.36.20_5c6b,2022-03-17T03:42:19.285140,2022-05-25T19:00:56.385512,-26.247373230144724,-25.701929511304446,5dba79f5-6a35-4f72-8347-e4a4d99cdf98
1649442842_shape_20220408_18.02.22_5c6b,2022-04-08T18:36:23.685834,2022-05-25T19:01:01.726593,-8.650009720775078,-5.993431361807357,5eaa93db-296f-49b1-a8d9-3ab72f548b26
1643077743_shape_20220116_18.23.00_5c6b,2022-01-25T02:31:22.680518,2022-05-25T19:01:07.149897,-40.58644453801318,-34.17370153337403,5eb2ced7-3568-4fa9-9448-fe153f6a1d03
1651396590_shape_20220501_08.45.43_5c6b,2022-05-01T09:19:04.858212,2022-05-25T19:01:12.299933,-10.927033447030919,-8.780843542872377,5ef4afa3-71a1-4e83-b428-708344d13ec2
1651318943_shape_20220430_11.10.35_5c6b,2022-04-30T11:45:02.491506,2022-05-25T19:01:17.360002,-10.44576462722459,-11.63636227565753,5ef5c8ba-2318-4704-96a1-0ecb44a0cd2b
1651103278_shape_20220427_23.18.15_5c6b,2022-04-27T23:50:26.601446,2022-05-25T19:01:23.692936,-25.485060231539876,-24.755895482419902,5f22ea9a-7105-4d05-8a62-a9d9358d547f
1649570526_shape_20220410_05.28.02_5c6b,2022-04-10T06:04:25.368597,2022-05-25T19:01:28.825908,-10.601281393635265,-5.189988718237555,5f7db9a9-9094-4a02-8890-0209f7b926bf
1646156393_shape_20220301_17.13.00_5c6b,2022-03-01T17:42:22.553188,2022-05-25T19:01:35.016779,-27.598251212708174,-1.932940560318048,5fa91d56-571f-4056-b835-e7979d27ca61
1647527838_shape_20220317_13.46.20_5c6b,2022-03-17T14:41:15.209903,2022-05-25T19:01:40.727903,-41.112909084287075,-27.90052184676686,5ff6c370-f157-4edf-bf79-f05615977cb2
1649260512_shape_20220406_15.25.03_5c6b,2022-04-06T15:57:31.676790,2022-05-25T19:01:46.260204,-2.988743551946615,-3.4203043526119905,60da1c7a-b708-4de5-86f4-bae0af803ed4
1647821286_shape_20220320_21.48.28_5c6b,2022-03-21T00:11:56.286897,2022-05-25T19:01:51.615167,-22.208666514519177,-2.5685460444009727,614eac2b-a7f5-48f0-bbd2-d9b1e1fd0387
1643192041_shape_20220126_09.36.27_5c6b,2022-01-26T10:17:52.189099,2022-05-25T19:01:57.722582,-70.90375558417648,-63.87013266283579,6179901e-97b5-4e78-8199-774dfb34b11d
1643271181_shape_20220127_07.33.22_5c6b,2022-01-27T08:17:03.131035,2022-05-25T19:02:02.609208,-76.71949959731715,-68.54095977237047,61e33590-dd4c-4390-ad48-58c743b58cc4
1651990753_shape_20220508_05.47.31_5c6b,2022-05-08T06:22:01.076822,2022-05-25T19:02:07.816357,-12.135546162092755,-6.440761862436897,62346c48-4532-4646-bac6-1ba8624be820
1651198257_shape_20220429_01.41.17_5c6b,2022-04-29T02:13:29.851809,2022-05-25T19:02:14.156479,-16.155852052575646,-13.440745963030704,6295a4cc-168e-41d4-b656-4f46879ca195
1651905972_shape_20220507_06.15.30_5c6b,2022-05-07T06:49:00.396103,2022-05-25T19:02:19.480123,-17.92261668560432,-15.374566215134491,62ff5cb9-4410-4ba8-afb9-a6d80604fdfc
1651959436_shape_20220507_21.06.34_5c6b,2022-05-07T21:40:02.540756,2022-05-25T19:02:24.761196,-9.680065423547893,-10.609702685230259,6324500d-fc6c-44e7-8526-b45f248b4a53
1646076813_shape_20220228_19.07.28_5c6b,2022-02-28T19:36:17.988213,2022-05-25T19:02:29.705104,-27.221519757538022,-2.0964854786693294,6328d72f-ee09-413e-9fde-e16c8672250a
1643226123_shape_20220126_19.04.50_5c6b,2022-01-26T19:46:22.468208,2022-05-25T19:02:34.618812,-81.19405749496214,-68.44518336637198,635239bd-3690-41fe-9542-7cf6038c10d1
1651207503_shape_20220429_04.14.45_5c6b,2022-04-29T04:47:32.582917,2022-05-25T19:02:40.105471,-10.27213777854575,-8.59953192238,63772908-27b2-421a-8dda-c2768638763c
1649303745_shape_20220407_03.24.05_5c6b,2022-04-07T03:58:06.623687,2022-05-25T19:02:45.630565,-7.750011479690642,-2.479581381753731,6485b97c-8219-419f-8ff8-bb6eaf2bbad6
1647608566_shape_20220318_09.59.10_5c6b,2022-03-18T13:06:36.196294,2022-05-25T19:02:51.083357,-24.159050338236568,-12.822095259080031,64a218b9-30f5-48cc-8408-a61216420a6e
1647810521_shape_20220320_20.20.19_5c6b,2022-03-20T21:12:30.744229,2022-05-25T19:02:56.640268,-28.900274391629214,-18.778387544327092,64ab1f8c-1768-4b52-9b73-74d26d9bcc54
1651220271_shape_20220429_07.40.17_5c6b,2022-04-29T08:20:22.144851,2022-05-25T19:03:02.039081,-5.202969504583025,-3.1231406717315546,64af9df6-18e4-4b62-a1b7-5b2528cdcd06
1643990813_shape_20220204_15.26.28_5c6b,2022-02-04T16:11:17.226081,2022-05-25T19:03:07.468391,-74.01351001530605,-63.81193103773235,64bbbe6b-0257-461b-93a3-1c1dcf9845fe
1651238935_shape_20220429_12.56.21_5c6b,2022-04-29T13:31:25.465632,2022-05-25T19:03:12.633884,-10.772312391700206,-10.831753681585193,64f94088-372a-4cea-aec6-307220a308b5
1647368764_shape_20220315_17.36.39_5c6b,2022-03-15T18:30:04.817763,2022-05-25T19:03:17.901487,-52.02289861057258,-42.357228392849734,650bf932-8c14-4576-b9fc-d90fbbc42b97
1648517133_shape_20220328_23.27.47_5c6b,2022-03-29T01:29:23.516031,2022-05-25T19:03:23.433108,-22.022345218601433,-2.9069568484568835,653e4e56-c244-457a-89d7-912a8d0a5a82
1649831392_shape_20220413_05.56.45_5c6b,2022-04-13T06:32:16.654482,2022-05-25T19:03:29.326342,-13.167740589110808,-13.9021669274512,65801f05-c51d-4f3d-96ee-ff284c6d34d1
1647653329_shape_20220319_00.28.09_5c6b,2022-03-19T01:32:32.604214,2022-05-25T19:03:35.210081,-25.384830307978582,-17.493755221775015,658bb884-3bcc-4ccd-8f11-8cf298a09125
1651518188_shape_20220502_18.29.16_5c6b,2022-05-02T19:05:46.323301,2022-05-25T19:03:41.598347,-10.705991417415735,-11.29953724330205,658d2079-f5b6-4304-9867-1e55050741cc
1643082553_shape_20220119_23.41.58_5c6b,2022-01-25T03:51:37.027799,2022-05-25T19:03:47.569716,-62.36974433180493,-49.55864309934986,65a01442-cecd-4c14-bced-00abdefc71df
1643914264_shape_20220203_18.13.58_5c6b,2022-02-03T18:55:24.480304,2022-05-25T19:03:52.447820,-43.787235956661,-33.01002382854996,65b47d48-92b7-4433-bae3-a1c04a44ae00
1650016235_shape_20220415_09.19.43_5c6b,2022-04-15T09:52:54.279128,2022-05-25T19:03:57.712143,-11.688615818988264,-11.573155583548262,65b47e1f-16f8-4f7a-8488-3e7f7af7fb85
1648316368_shape_20220326_16.58.16_5c6b,2022-03-26T17:43:15.879413,2022-05-25T19:04:05.477410,-23.70639943514456,-7.987787504362493,65e3f836-9fb6-40b1-9103-c331f93f16f6
1648332377_shape_20220326_21.16.10_5c6b,2022-03-26T22:10:14.683486,2022-05-25T19:04:10.880225,-53.04066474180841,-40.23586895094133,65f91cec-f15f-4f23-bd81-53f570215dde
1645782524_shape_20220225_09.21.12_5c6b,2022-02-25T09:51:08.783963,2022-05-25T19:04:16.155971,-27.501732681003325,-2.3177255991391177,66b9fcd9-4194-4971-a770-a29c2fa02916
1647886025_shape_20220321_15.51.52_5c6b,2022-03-21T18:10:59.954167,2022-05-25T19:04:21.268666,-22.514128208698637,-2.9630656837814318,671377cd-677c-4598-bc0e-6f8bf94fcf11
1649235242_shape_20220406_08.23.30_5c6b,2022-04-06T08:56:26.713075,2022-05-25T19:04:26.573289,-6.319620974894201,-4.356906843367831,671ef7d8-4899-4fe1-9ffd-a5528f2d095b
1649413821_shape_20220408_09.59.02_5c6b,2022-04-08T10:32:38.960617,2022-05-25T19:04:31.623610,-6.792235221412059,-0.6592278062233621,67396cea-5793-4270-9b60-bb785c4b9561
1649343858_shape_20220407_14.34.26_5c6b,2022-04-07T15:06:38.613731,2022-05-25T19:04:37.208781,-9.060088975676207,-5.710736036282799,6769caca-1a89-4730-8932-0334576b71d1
1649417123_shape_20220408_10.54.56_5c6b,2022-04-08T11:27:45.395656,2022-05-25T19:04:42.311741,-4.434029013286513,-2.7023066605288353,676feadb-c5bd-452e-990e-944a06e6b888
1646128213_shape_20220301_09.23.19_5c6b,2022-03-01T09:52:38.926476,2022-05-25T19:04:48.624795,-26.838673448929242,-1.7455714172135945,679df875-9018-4e18-9eb0-36da0a8edd1a
1651338320_shape_20220430_16.34.35_5c6b,2022-04-30T17:07:53.545703,2022-05-25T19:04:54.276334,-17.291562395749228,-16.494961165844845,6812a062-289f-402e-b9ad-ace5171244d3
1651121957_shape_20220428_04.25.38_5c6b,2022-04-28T05:01:44.624893,2022-05-25T19:04:59.482032,-9.923508359459525,-8.885382944784455,6814414b-7301-401d-a99e-6b810fb29676
1652069241_shape_20220509_03.33.36_5c6b,2022-05-09T04:10:12.590943,2022-05-25T19:05:04.893246,-9.803263210533263,-10.414832353571317,688f5782-3f8e-4014-9537-bbed614c357b
1651481866_shape_20220502_08.26.16_5c6b,2022-05-02T09:00:22.681856,2022-05-25T19:05:10.261147,-9.734591371206454,-10.270037888927632,689a6af1-e2c4-477a-bdb6-9100e5deb42c
1649735856_shape_20220412_03.20.46_5c6b,2022-04-12T03:59:57.995703,2022-05-25T19:05:15.880989,-9.866271625366556,-9.076594741883065,689d513d-cf92-4dd3-bab3-5dbe6f49f20b
1651881305_shape_20220506_23.24.24_5c6b,2022-05-06T23:57:50.513901,2022-05-25T19:05:21.535208,-13.513790087218476,-14.019923532411989,68b58454-aea6-4619-b618-2867ec9226d0
1649987028_shape_20220415_00.54.58_5c6b,2022-04-15T01:46:09.541569,2022-05-25T19:05:26.774933,-9.582287232854654,-10.73274002109004,69035383-0bc4-48d1-ad1a-e88221bdfd34
1646126397_shape_20220301_08.53.02_5c6b,2022-03-01T09:22:23.058336,2022-05-25T19:05:32.313588,-27.444533711924898,-2.2917391252472554,690e56a1-fed6-466f-8437-9ef68d4d3587
1649679310_shape_20220411_11.44.47_5c6b,2022-04-11T12:17:32.975499,2022-05-25T19:05:37.947186,-12.265074732043262,-12.628173638129075,6984416f-1f0c-4254-b92b-8333f28b3ea3
1646180263_shape_20220301_23.50.55_5c6b,2022-03-02T00:20:09.872815,2022-05-25T19:05:43.171957,-27.092669408860456,-2.0722732685626357,69df957c-2191-426a-a8bc-04bc8afb1306
1642778160_shape_20220114_19.46.04_5c6b,2022-01-21T15:18:49.924501,2022-05-25T19:05:48.340982,-26.25712509514224,-3.980757961910082,69ed9f4b-ee08-458f-af65-2a6c8411e761
1644001230_shape_20220204_18.21.40_5c6b,2022-02-04T19:04:59.128132,2022-05-25T19:05:53.655722,-92.58828640890046,-82.04888432243723,6a215811-5807-4b37-ba39-3a79f8ae0819
1651618134_shape_20220503_22.15.54_5c6b,2022-05-03T22:51:33.779243,2022-05-25T19:05:58.899192,-9.328873663896205,-10.602761797132825,6a3383e2-5fe3-4c28-b2e6-0f9dd80f61f6
1651978569_shape_20220508_02.24.41_5c6b,2022-05-08T02:58:56.616601,2022-05-25T19:06:04.229562,-10.166939282988919,-2.4915221226039743,6a38fe79-0ff0-4802-9dea-ff90005c894f
1645798874_shape_20220225_13.52.19_5c6b,2022-02-25T14:26:37.490498,2022-05-25T19:06:10.293358,-28.04681542175231,-2.377525173286865,6ace7800-3b1a-4f4b-b0ec-6e9581d9fc9a
1649580600_shape_20220410_08.18.52_5c6b,2022-04-10T08:52:29.409671,2022-05-25T19:06:15.343522,-8.789611614926738,-7.128625150027497,6b0dec21-8bfc-4dd8-902d-fc8dd97fa9c8
1643316447_shape_20220127_20.07.15_5c6b,2022-01-27T20:51:18.761322,2022-05-25T19:06:20.165214,-76.8216572858073,-68.96607052616989,6b38e1e1-d36d-4c8f-b8bb-42c09f88270c
1649813801_shape_20220413_01.02.23_5c6b,2022-04-13T01:38:58.292991,2022-05-25T19:06:25.627943,-15.24725489877449,-14.246829172353095,6bef23cb-b16f-4b0e-b405-10af5e78351a
1651524800_shape_20220502_20.22.05_5c6b,2022-05-02T20:55:57.956560,2022-05-25T19:06:30.851119,-9.638104444279977,-10.082804777879929,6befd63e-2fc4-4f9f-9be6-55e9b2fc522a
1649850992_shape_20220413_11.22.38_5c6b,2022-04-13T11:58:48.944684,2022-05-25T19:06:35.597477,-10.755671734806771,-11.039099699203089,6c78c981-6217-49e5-a66e-a6829dc944a8
1643302286_shape_20220127_16.13.20_5c6b,2022-01-27T16:55:52.669545,2022-05-25T19:06:41.529483,-45.49901611264363,-38.30301160083644,6c7fabaa-2d20-40cd-8cd8-7c2f2f1cf8b9
1648337502_shape_20220326_22.47.40_5c6b,2022-03-26T23:35:39.459005,2022-05-25T19:06:46.788976,-24.109483876866378,-11.630703981012964,6c8f541a-5678-4eb5-af5f-f2d4a63d3d4d
1646108735_shape_20220301_03.53.45_5c6b,2022-03-01T04:27:58.888299,2022-05-25T19:06:52.046191,-26.72139245064144,-1.9598351007206452,6ccf7ab0-abbd-4637-8b66-556bb0c8cd79
1643802676_shape_20220202_11.14.22_5c6b,2022-02-02T11:55:25.534350,2022-05-25T19:06:56.850006,-138.36963526040782,-127.273120824852,6ce32b5d-2f45-45ac-8043-b536aa72cc01
1651153923_shape_20220428_13.19.47_5c6b,2022-04-28T13:54:33.186715,2022-05-25T19:07:01.777261,-9.807090939381078,-11.377291206556876,6d0a9693-f0a5-41b8-8d12-e96b747957ff
1651267469_shape_20220429_20.52.40_5c6b,2022-04-29T21:26:59.028027,2022-05-25T19:07:07.085423,-11.691729894920845,-13.11974247387788,6d299645-af6e-4554-a51f-978d93c56a72
1643067902_shape_20220115_17.41.55_5c6b,2022-01-24T23:47:23.372489,2022-05-25T19:07:11.931481,-42.28510716471323,-30.413878179660227,6d8bc1d5-33d6-4b51-82fc-dc8ccb59eb29
1649583662_shape_20220410_09.11.55_5c6b,2022-04-10T09:43:22.511650,2022-05-25T19:07:16.996809,-5.8579712563239035,-6.062034498462753,6dab0971-56ad-48ca-9d07-ab101ee68ce6
